Country,Project,Main_fuel,Other_fuels,Location,Status,Capacity,Began_operations,Owner,Capital,CompanyHQ,Shareholders,Notes,Links,Latitude,Longitude,capacity_old,Fuel_test
Uruguay,Central Térmica de Respaldo (CTR),Gas natural,,Montevideo,Activa,212,,Administración Nacional de Usinas y Trasmisiones Eléctricas UTE,Estatal,Montevideo,Pública,,https://www.ute.com.uy/,-34.8265,-56.2366,212,Gas
Uruguay,"Central Termoeléctrica ""José Batlle y Ordóñez""",Petróleo,,Montevideo,Activa,70,1931,Teyma -Saceem,Privado,Montevideo,Privada,,https://www.saceem.com/proyectos.php?catId=1&subCatId=24&obraId=265,-34.8861,-56.1977,70,Petróleo
México,CT Juan de Dios Bátiz,Fuel oil,,"Ahome, Sinaloa",Activa,320,1968,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,25.6077461,-109.05132,320,Fuel oil
México,CT Francisco Villa,Fuel oil,Gas natural,"Delicias, Chihuahua",Activa,300,1964,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,28.1655837,-105.44382,300,Fuel oil
México,CT Felipe Carrillo Puerto,Fuel oil,Gas natural,"Valladolid, Yucatán",Activa,113,1992,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,20.713,-88.269,113,Fuel oil
México,CCC Gómez Palacio,Gas natural,,"Gómez Palacio, Durango",Activa,240,,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,25.5934961,-103.47931,240,Gas
México,CCC Dos Bocas,Gas natural,,"Dos Bocas, Veracruz",Activa,452,1974,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,19.0852367,-96.146765,452,Gas
México,CCC Bajío,Gas natural,,"San Luis de la Paz, Guanajuato",Activa,645,2002,Saavi Energía,Privado,CDMX,,,,21.2425824,-100.61048,645,Gas
México,Central de Turbogás Nonoalco,Gas natural,,Ciudad de México,Activa,120,1970,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,19.4503984,-99.148429,120,Gas
México,CTG Coyotepec,Gas natural,,"Coyotepec, México",Activa,64,1997,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,19.6904342,-99.277821,64,Gas
México,CTG Cancún,Gas natural,,"Cancún, Quintana Roo",Activa,102,2000,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,21.1199161,-86.86789,102,Gas
México,CTG Los Cabos,Gas natural,,"Los Cabos, Baja California Sur",Activa,85,2000,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,22.56273,-110.00185,85,Gas
México,CTG Chankanaab,Gas natural,,"Cozumel, Quintana Roo",Activa,53,2000,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,20.4739244,-86.959698,53,Gas
México,CTG Nizuc,Gas natural,,"Cancún, Quintana Roo",Activa,88,2000,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,21.0694709,-86.848083,88,Gas
México,CTCC Energía de Celaya,Gas natural,Vapor,"Cortázar, Guanajuato",En construcción,1350,,DeAcero/Fisterra,Privado,CDMX,,,,20.5003034,-100.93189,1350,Gas
México,CCC Juandhó,Gas natural,,"Tetepango, Hidalgo",En construcción,650,,Sindicato Mexicano de Electricistas,Privado,CDMX,,,,20.1555833,-99.186984,650,Gas
México,CCC Centro,Gas natural,,"Huexca, Morelos",En construcción,620,,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,En pruebas.,,18.8009404,-98.8848,620,Gas
México,CCC Tierra Mojada,Gas natural,,"Zapotlanejo, Jalisco",En construcción,874.5,,Fisterra Energy,Privado,CDMX,,,https://www.fisterraenergy.com/under-construction/,20.553345,-103.07581,874.5,Gas
México,CCC Tajín Energía I,Gas natural,Vapor,"Tuxpan, Veracruz",En construcción,1100,,Tajín Energía,Privado,CDMX,,,,21.0159696,-97.389167,1100,Gas
México,CCC El Potosino,Gas natural,Vapor,"San Luis Potosí, San Luis Potosí",En construcción,300,,DeAcero/Fisterra,Privado,CDMX,,,,21.2089093,-100.6153,300,Gas
México,CCC La Charrería,Gas natural,,"Juanacatlán, Jalisco",En construcción,1000,,"La Charrería, S. de R.L. de C.V.",Privado,,,,,20.4752707,-103.19661,1000,Gas
México,CT Energía del Valle de México I,Gas natural,,"Axapusco, México",Activa,94,2019,EVM Energía del Valle de México,Privado,"Axapusco, México",,,https://www.evmenergia.com/,19.747524,-98.66725,94,Gas
México,CCC Energía del Valle de México II,Gas natural,,"Axapusco, México",En construcción,850,,EVM Energía del Valle de México,Privado,"Axapusco, México",,,,19.7458958,-98.676429,850,Gas
México,CCC Pesquería,Gas natural,,"Pesquería, Nuevo León",Activa,900,2016,Techint,Privado,"Pesquería, Nuevo León",,,http://www.techgen.com.mx,25.7258627,-99.987829,900,Gas
México,CCC Jorge Luque,Gas natural,,"Cuautitlán, México",En construcción,100,,Generadora Fénix/Sindicato Mexicano de Electricistas,Privado,CDMX,,,http://www.sme.org.mx/actividades/2017/2017-11-22PrimeraPiedraJLuque/reporte.html,19.633751,-99.186764,100,Gas
México,CT Presidente Emilio Portes Gil,Fuel oil,Gas natural,,Activa,300,1964,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,25.9805381,-98.064094,300,Fuel oil
México,CT Tamuín,Coque de petróleo,,"Tamuin, San Luis Potosí",Activa,560,2007,AES,Privado,CDMX,,,http://www.aesmex.com/inicio/quienes-somos/nuestro-negocio/aes-tamuin/,22.0695,-98.847,560,Otro
México,CT Villa de Reyes,Fuel oil,,"Villa de Reyes, San Luis Potosí",Activa,700,1986,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,21.8315441,-100.93449,700,Fuel oil
México,CT Presidente Juárez,Fuel oil,Gas natural,"Rosarito, Baja California",Activa,620,1964,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,32.3689974,-117.06821,620,Fuel oil
México,CCC Benito Juárez,Gas natural,,"Ciudad Juárez, Chihuahua",Activa,522,1998,"GE, SFG XX Inc. y Sam II Generating Company",Privado,CDMX,,,,31.3290792,-106.48687,522,Gas
México,CCC Chihuahua II,Gas natural,,"Chihuahua, Chihuahua",Activa,250,2014,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,28.4437181,-105.92,250,Gas
México,CCC Tuxpan V,Gas natural,Vapor,"Tuxpan, Veracruz",Activa,495,2006,Comisión Federal de Electricidad (CFE),Estatal,CDMX,,,,20.8450459,-97.244475,495,Gas
México,CCC Valle de México,Gas natural,,"Acolman, México",Activa,552,2004,Comisión Federal de Electricidad (CFE),Estatal,,,,,19.6179509,-98.979993,552,Gas
México,CCC Norte II,Gas natural,,"Chihuahua, Chihuahua",Activa,433,2014,KST Electric Power Company,Privado,CDMX,"Techint, Kepco y Samsung C&T Corporation",,http://www.techint-ingenieria.com/es/news/inician-las-operaciones-de-norte-ii-en-mexico,28.4407704,-105.92146,433,Gas
Rep Dominicana,Punta Catalina,Carbón,,"Baní, Peravia",Activa,752,2020,Corporación Dominicana de Empresas Eléctricas Estatales (CDEEE),Estatal,Santo Domingo,,,https://puntacatalina.cdeee.gob.do/,18.2329982,-70.239543,752,Carbón
Rep Dominicana,Los Mina,Gas natural,,Santo Domingo,Activa,324,,AES Dominicana,Privado,Santo Domingo,,,,18.5001944,-69.870469,324,Gas
Rep Dominicana,AES Andrés,Gas natural,,Andrés,Activa,319,2003,AES Dominicana,Privado,Santo Domingo,,,http://aesmcac.com/aesdominicana/?page_id=18,18.4068176,-69.631562,319,Gas
Rep Dominicana,Itabo I,Carbón,Vapor,"Bajos de Haina, San Cristóbal",Activa,128,1984,"Grupo Linda, Fondo Patrimonial de las Empresas Reformadas y ex-empleados de CDE",Mixto,Santo Domingo,50% pública y 50% privada,,,18.406445,-70.029782,128,Carbón
Rep Dominicana,Itabo II,Carbón,Vapor,"Bajos de Haina, San Cristóbal",Activa,132,1988,"Grupo Linda, Fondo Patrimonial de las Empresas Reformadas y ex-empleados de CDE",Mixto,Santo Domingo,50% pública y 50% privada,,,18.406445,-70.029782,132,Carbón
Rep Dominicana,Haina TG,Fuel oil,Diesel y vapor,"Bajos de Haina, San Cristóbal",Activa,100,1998,Empresa Generadora de Electricidad Haina,Mixto,Santo Domingo,,,http://www.egehaina.com/plantas/haina/,18.4239954,-70.02529,100,Fuel oil
Rep Dominicana,Quisqueya I,Gas natural,"Fuel oil, diesel y vapor",San Pedro de Macorís,Activa,225,2012,Empresa Generadora de Electricidad Haina,Mixto,Santo Domingo,,,,18.4937306,-69.353177,225,Gas
Rep Dominicana,Quisqueya II,Gas natural,"Fuel oil, diesel y vapor",San Pedro de Macorís,Activa,225,2013,Empresa Generadora de Electricidad Haina,Mixto,Santo Domingo,,,http://www.egehaina.com/plantas/quisqueya2/,18.4922629,-69.352535,225,Gas
Rep Dominicana,Sultana del Este,Fuel oil,Vapor,San Pedro de Macorís,Activa,153,2000,Empresa Generadora de Electricidad Haina,Mixto,Santo Domingo,,,http://www.egehaina.com/plantas/sultana-este/,18.4500881,-69.335918,153,Fuel oil
Rep Dominicana,Barahona Carbón,Carbón,,Barahona,Activa,45.6,2001,Empresa Generadora de Electricidad Haina,Mixto,Santo Domingo,,,http://www.egehaina.com/plantas/barahona-carbon/,18.220076,-71.088222,45.6,Carbón
Rep Dominicana,Compañía de Electricidad de San Pedro de Macorís,Fuel oil,Vapor,San Pedro de Macorís,Activa,322,1997,Compañía de Electricidad de San Pedro de Macorís,Privado,Santo Domingo,,El complejo está en proceso de reconversión a gas,https://cepm.com.do/nuestra-empresa/ https://www.cne.gob.do/compania-electricidad-san-pedro-macoris-cespm-322-mw/,18.491939,-69.346663,322,Fuel oil
Rep Dominicana,Los Orígenes Power Plant,Gas natural,,San Pedro de Macorís,Activa,75,2012,Los Orígenes Power Plant,Privado,San Pedro de Macorís,,,https://www.cne.gob.do/los-origenes-power-plant-s-r-l/,18.4674,-69.321143,75,Gas
Rep Dominicana,Estrella del Mar II,Gas natural,Fuel oil,Santo Domingo,Activa,110,2012,"Transcontinental Capital Corporation (Bermuda), LTD",Privado,Santo Domingo,,,https://www.cne.gob.do/estrella-del-mar-ii/,18.483926,-69.883133,110,Gas
Rep Dominicana,"LS Energía Dominicana, S. R. L.",Gas natural,Vapor,"Boca Chica, Santo Domingo",Activa,92,2012,"LS Energía Dominicana, S. R. L.",Privado,Santo Domingo,,"falls into Asia, lon was 69.614941 but I added a - (that's right) : Emilio",https://www.cne.gob.do/ls-energia-dominicana-s-r-l/,18.458196,-69.614941,92,Gas
Rep Dominicana,Central Eléctrica Pimentel,Gas natural,Diesel,"Pimentel, Duarte",Activa,178,2007,"Laesa, Ltd",Privado,Santo Domingo,,,https://laesard.net/,19.203619,"-70.0954771,17",178,Gas
Rep Dominicana,Central Eléctrica Palamara,Gas natural,,"Palamara, Santo Domingo",Activa,102,2000,Naturgy,Privado,Santo Domingo,,,http://www.naturgy.com.do/do/actividades/1297114606292/generacion+electrica.html,18.5559957,-70.01566,102,Gas
Rep Dominicana,Central Eléctrica La Vega,Gas natural,,"La Vega, Santo Domingo",Activa,87.5,2001,Naturgy,Privado,Santo Domingo,,,http://www.naturgy.com.do/do/actividades/1297114606292/generacion+electrica.html,18.9837814,-70.751907,87.5,Gas
Cuba,CT 10 de Octubre,Fuel oil,Vapor,"Nuevitas, Camagüey",Activa,435,1968,Unión Eléctrica,Estatal,La Habana,,,https://www.unionelectrica.cu/cte-10-de-octubre/,21.566017,-77.276012,435,Fuel oil
Cuba,CT Antonio Guiteras,Fuel oil,,Matanzas,Activa,350,1988,Unión Eléctrica,Estatal,La Habana,,,https://www.unionelectrica.cu/cte-antonio-guiteras/,23.1026172,-81.531815,350,Fuel oil
Cuba,CTE Antonio Maceo,Fuel oil,,Santiago de Cuba,Activa,500,1967,Unión Eléctrica,Estatal,La Habana,,,https://www.unionelectrica.cu/cte-antonio-maceo/,19.9981871,-75.877216,500,Fuel oil
Cuba,CTE Carlos Manuel de Céspedes,Fuel oil,,Cienfuegos,Activa,316,1979,Unión Eléctrica,Estatal,La Habana,,,https://www.unionelectrica.cu/cte-carlos-manuel-de-cespedes/,22.1590542,-80.459721,316,Fuel oil
Cuba,Termoeléctrica de Santa Cruz,Fuel oil,,"Santa Cruz, Mayabeque",Activa,300,1991,Unión Eléctrica,Estatal,La Habana,,,https://www.unionelectrica.cu/cte-ernesto-guevara/,23.1539561,-81.958084,300,Fuel oil
Cuba,CTE Lidio Ramón Pérez,Fuel oil,,"Mayarí, Holguín",Activa,500,1992,Unión Eléctrica,Estatal,La Habana,,,https://www.unionelectrica.cu/cte-lidio-ramon-perez/,20.7280904,-75.598576,500,Fuel oil
Cuba,CTE Máximo Gómez,Fuel oil,,"Mariel, Artemisa",Activa,400,1963,Unión Eléctrica,Estatal,La Habana,,,https://www.unionelectrica.cu/cte-maximo-gomez/,23.0208634,-82.754566,400,Fuel oil
Cuba,Termoeléctrica Otto Parellada,Fuel oil,Vapor,"Habana Vieja, La Habana",Activa,64,1889,Unión Eléctrica,Estatal,La Habana,,,,23.1253926,-82.361279,64,Fuel oil
Cuba,Central Eléctrica Diésel Moa,Diesel,,"Moa, Holguín",Activa,184,2014,,Estatal,La Habana,,,,20.6260945,-74.883694,184,Diesel
Cuba,CCC Boca de Joruco,Gas natural,Vapor,"Santa Cruz del Norte, Mayabeque",Activa,313,1999,"Energas, S.A.",Mixto,La Habana,"Sherritt International, Unión Cubapetróleo y Unión Eléctrica",,https://www.sherritt.com/English/operations/power/default.aspx,23.183492,-82.026028,313,Gas
Cuba,CCC Varadero,Gas natural,,"Cárdenas, Matanzas",Activa,173,2000,"Energas, S.A.",Mixto,La Habana,"Sherritt International, Unión Cubapetróleo y Unión Eléctrica",,https://www.sherritt.com/English/operations/power/default.aspx,23.087486,-81.268924,173,Gas
Jamaica,CCC Bogue,Gas natural,Vapor,Montego Bay,Activa,120,1972,Jamaica Public Service Company Limited,Mixto,Kingston,"Marubeni Caribbean, Korea East-West Power Company Ltd. y Gobierno de Jamaica",,http://myjpsco.gccnow.com/about_us/pp_bogue.php,18.4512438,-77.920856,120,Gas
Jamaica,Old Harbour,Diesel,,"Old Harbour, St. Catherine",Cerrada,227,,Jamaica Public Service Company Limited,Mixto,Kingston,"Marubeni Caribbean, Korea East-West Power Company Ltd. y Gobierno de Jamaica",,http://myjpsco.gccnow.com/about_us/our_history.php,17.8528908,-77.157344,227,Diesel
Jamaica,Hunts Bay,Diesel,,Kingston,Activa,68.5,,Jamaica Public Service Company Limited,Mixto,Kingston,"Marubeni Caribbean, Korea East-West Power Company Ltd. y Gobierno de Jamaica",,,17.9722014,-76.812394,68.5,Diesel
Jamaica,Rockfort,Diesel,,Kingston,Activa,,,,Mixto,Kingston,"Marubeni Caribbean, Korea East-West Power Company Ltd. y Gobierno de Jamaica",,,17.9686854,-76.754142,,Diesel
Jamaica,South Jamaica Power Centre,Gas natural,Diesel y vapor,"Old Harbour, St. Catherine",Activa,194,2020,South Jamaica Power Company,Mixto,Kingston,"MaruEnergy, JPSCO 1 SRL, EWP (Barbados) 1 SRL y Fondo de Desarrollo Petrocaribe",,,,,194,Gas
Jamaica,Doctor Bird I,Fuel oil,,"Old Harbour, St. Catherine",Activa,74,1995,Jamaica Energy Partners,Privado,Kingston,"Cacao Holdings, InterEnergy Holdings",,https://www.jamenergy.com/,17.894223,-77.105575,74,Fuel oil
Jamaica,Doctor Bird II,Fuel oil,,"Old Harbour, St. Catherine",Activa,50,2006,Jamaica Energy Partners,Privado,Kingston,"Cacao Holdings, InterEnergy Holdings",,https://www.jamenergy.com/,17.8964416,-77.109035,50,Fuel oil
Jamaica,West Kingston,Fuel oil,,Kingston,Activa,66,2012,West Kingston Power Partners,Privado,Kingston,"Cacao Holdings, InterEnergy Holdings",,https://www.jamenergy.com/,17.9718001,-76.810603,66,Fuel oil
Jamaica,Rockfort,Fuel oil,,Kingston,Activa,64,1998,Jamaica Private Power Company,Privado,Kingston,"Cacao Holdings, InterEnergy Holdings",,https://www.jamenergy.com/,17.9709262,-76.754652,64,Fuel oil
Haití,CT Carrefour I,Petróleo,,"Route de Ray, Carrefour",Activa,49.5,,Electricité d’Haïti,Estatal,Puerto Príncipe,,"La empresa posee las plantas Alexandre P., Simón Bolívar, José Martí, Petit Goave, Des Cayes, Jeremie, Port-de-Paix y Jacmel, que queman diésel y posee capacidad instalada por 93.25 Mw",http://edh.ht/centrales-thermiques.php,18.5342348,-72.386205,49.5,Petróleo
Trinidad & Tobago,Cove,Gas natural,Diesel,Friendship,Activa,64,2009,Comisión de Electricidad de Trinidad y Tobago (T&TEC),Estatal,Puerto España,,,https://www.energy.gov.tt/resources/electric-power/,11.1457454,-60.796295,64,Gas
Trinidad & Tobago,Penal,Gas natural,Vapor,Penal,Activa,236,1994,Powergen,Mixto,Puerto España,"T&TEC, NEL Power Holdings Limited y MaruEnergy Trinidad, LLC",,https://www.energy.gov.tt/resources/electric-power/,10.147339,-61.476649,236,Gas
Trinidad & Tobago,Point Lisas,Gas natural,,Point Lisas,Activa,818,1997,Powergen,Mixto,Puerto España,"T&TEC, NEL Power Holdings Limited y MaruEnergy Trinidad, LLC",,https://www.energy.gov.tt/resources/electric-power/,10.4182506,-61.487727,818,Gas
Trinidad & Tobago,Trinity Power Limited,Gas natural,,Couva,Activa,225,1999,Carib Power Management LLC,Privado,,Carib Power Management LLC,,https://www.energy.gov.tt/resources/electric-power/,10.4040164,-61.463963,225,Gas
Trinidad & Tobago,Union Estate,Gas natural,Calor residual y vapor,La Brea,Activa,720,2011,Trinidad Generation Unlimited,Estatal,,T&TEC,,https://www.tgu.co.tt/about-us/history/,10.2168647,-61.634599,720,Gas
Anguilla,Corito,Diesel,,Corito Bay,Activa,19,1985,Anguilla Electric Company Limited,Estatal,"The Valley, Anguilla",,,https://www.anglec.com/about.php,18.2022957,-63.054535,19,Diesel
Antigua & Barbuda,Crabbs Peninsula,Diesel,,Crabbs,Activa,50.9,1971,Antigua Power Company Limited,Privado,St Johns,,,,17.1242686,-61.76047,50.9,Diesel
Antigua & Barbuda,Planta Black Pine,Diesel,,Black Pine,Activa,27,1996,Antigua Power Company Limited,Privado,St Johns,,,,,,27,Diesel
Antigua & Barbuda,Friars Hill,Diesel,,Friars Hill,Activa,13,1965,Antigua Public Utilities Authority,Estatal,St Johns,,,,17.1363225,-61.838535,13,Diesel
Antigua & Barbuda,Wadadli,Diesel,,Crabbs,Paralizada,30,2011,Antigua Public Utilities Authority,Estatal,St Johns,,,,17.1275758,-61.754977,30,Diesel
Aruba,Balashi,Fuel oil,Vapor,Balashi,Activa,134,1958,WEB Aruba NV,Estatal,Balashi,,,,12.4749198,-69.979606,134,Fuel oil
Aruba,RECIP I,Fuel oil,Vapor,Balashi,Activa,24,2006,WEB Aruba NV,Estatal,Balashi,,,https://webaruba.com/energy-production/energy-production-history,12.476654,-69.981217,24,Fuel oil
Aruba,RECIP II,Fuel oil,Vapor,Balashi,Activa,24,2008,WEB Aruba NV,Estatal,Balashi,,,https://webaruba.com/energy-production/energy-production-history,12.477656,-69.981572,24,Fuel oil
Bahamas,Clifton Pier,Fuel oil,Gas natural,"Clifton Pier, New Providence",Activa,132,1963,Bahamas Power and Light Company Ltd.,Estatal,"Nassau, New Providence",,En 2019 entraron en operación las nuevas turbinas,https://www.bplco.com/state-of-the-art-sustainable-power/,25.0040125,-77.539029,132,Fuel oil
Bahamas,Blue Hills,Fuel oil,,Nassau,Activa,70,1969,Bahamas Power and Light Company Ltd.,Estatal,"Nassau, New Providence",,,,25.0383553,-77.357838,70,Fuel oil
Bahamas,Grand Bahama,Diesel,,Freeport,Activa,98,1964,Grand Bahama Power Company,Privado,"Nassau, New Providence","Emera Caribbean y Marubeni Caribbean Power Holdings, Inc.",,https://gb-power.com/company/history/,26.5189211,-78.754446,98,Diesel
Barbados,Spring Garden,Diesel,Vapor,Spring Garden,Activa,85,1967,Barbados Light and Power Company,Mixto,Spring Garden,Emera Caribbean y National Insurance Board,,https://www.blpc.com.bb,13.1257536,-59.634459,85,Diesel
Barbados,Seawell,Diesel,Gas natural,Christchurch,Activa,73,1995,Barbados Light and Power Company,Mixto,Spring Garden,Emera Caribbean y National Insurance Board,,https://www.blpc.com.bb,13.078976,-59.4957,73,Diesel
Dominica,Fond Cole,Diesel,,St George,Activa,13.3,1971,Dominica Electricity Services Limited,Mixto,"Roseau, St George",Light & Power Holdings y Dominica Social Security,La empresa posee otra generadora a diésel de 6.8 Mw de capacidad,https://www.domlec.dm/,15.3146446,-61.387435,13.3,Diesel
Granada,Queens Park,Diesel,,St Georges,Activa,39,1984,Grenada Electricity Services Limited,Mixto,St Georges,WRB Enterprises y National Insurance Scheme Grenada,La empresa posee otras dos plantas a diésel de 2.4 Mw de capacidad,http://grenlec.com,12.0632351,-61.754278,39,Diesel
Guadalupe,Galisbay,Diesel,,Marigot,Activa,,1975,Electricité du France,Mixto,"Marigot, St Martin",Gobierno francés y particulares,,http://edf.gp,18.0769278,-63.080538,,Diesel
Guadalupe,Le Moule,Carbón,Biomasa,Le Moule,Activa,102,1998,Albioma,Privado,La Defense Cedex,,"La Unidad 3 planta está en proceso de reconversión a biomasa, para generar 34 Mw",https://www.albioma.com/en/site/guadeloupe/le-moule/,16.3050062,-61.328611,102,Carbón
Islas Vírgenes Británicas,Pockwood Pond,Fuel oil,,Tortola,Activa,60,1990,British Virgin Islands Electricity Corporation,Estatal,Tortola,,,https://bvielectricity.com/,18.392434,"-64.6586344,17.87",60,Fuel oil
Islas Vírgenes (EU),Randolph Harley,Gas propano,Fuel oil,St Thomas,Activa,141,1968,Virgin Islands Water and Power Authority,Estatal,St Thomas,,,http://www.viwapa.vi/home,18.3318609,-64.962399,141,Gas
Islas Vírgenes (EU),Estate Richmond,Gas propano,,St Croix,Activa,101,1967,Virgin Islands Water and Power Authority,Estatal,St Croix,,,http://www.viwapa.vi/home,17.7164768,-64.777803,101,Gas
St. Kitts & Nevis,Needsmust,Diesel,,Needsmust,Activa,43,1952,St. Kitts Electricity Company Limited,Estatal,Basseterre,,,http://www.skelec.kn/,17.3062632,-62.716838,43,Diesel
St. Kitts & Nevis,Prospect,Diesel,,Charlestown,Activa,13.4,1983,Nevis Electricity Company Limited,Estatal,Pinney,,,https://www.nevlec.com,17.126016,-62.612175,13.4,Diesel
Santa Lucía,Cul-de-Sac,Diesel,,Castries,Activa,87,1990,St. Lucia Electricity Services Limited,Mixto,"Soucis, Castries",Gobierno de Santa Lucía y Commonwealth Development Corporation,,https://www.lucelec.com/,13.9764343,-61.007477,87,Diesel
San Vicente y Granadinas,Cane Hall,Diesel,,Saint George,Activa,19.66,1976,St Vincent Electricity Services Limited,Estatal,Kingstown,,,https://www.vinlec.com/contents/operations,13.1521171,-61.201783,19.66,Diesel
San Vicente y Granadinas,Lowmans Bay,Diesel,,Saint Andrew,Activa,17.4,2005,St Vincent Electricity Services Limited,Estatal,Kingstown,,"La empresa también opera las plantas a diesel Bequia, Canouan y Union Island, con capacidad de 0.88 Mw",https://www.vinlec.com/contents/operations,13.1678378,-61.245038,17.4,Diesel
Guyana,Garden of Eden,Petróleo,,Essequibo-Mahaica,Activa,22,1994,Power Producers and Distributors Incorporated,Estatal,Georgetown,"Guyana Power & Light, Inc.","La empresa también opera las plantas Anna Regina, Bartica y Canefield, a base de diésel y fuel oil, con capacidad de 14.2 Mw",https://gplinc.com,6.634402,-58.201526,22,Petróleo
Guyana,Kingston I,Petróleo,,Essequibo-Mahaica,Activa,22,1997,Power Producers and Distributors Incorporated,Estatal,Georgetown,"Guyana Power & Light, Inc.",,https://gplinc.com,6.8201464,-58.165913,22,Petróleo
Guyana,Kingston II,Petróleo,,Essequibo-Mahaica,Activa,36.3,2009,Power Producers and Distributors Incorporated,Estatal,Georgetown,"Guyana Power & Light, Inc.",,https://gplinc.com,6.822129,-58.165235,36.3,Petróleo
Guyana,Vreed-en-Hoop,Petróleo,,Essequibo Islands-West Demerara,Activa,26.1,2014,Power Producers and Distributors Incorporated,Estatal,Vreed en Hoop,"Guyana Power & Light, Inc.",,https://gplinc.com,6.8090355,-58.181504,26.1,Petróleo
Surinam,Tout Lui Faut,Fuel oil,Vapor,Wanica,Activa,96,2006,Staatsolie Power Company Suriname N.V,Estatal,Paramaribo,Staatsolie Maatschappij Suriname NV,,https://www.staatsolie.com,5.765556,-55.205948,96,Fuel oil
Surinam,Saramacca I,Diesel,,Paramaribo,Activa,72,,NV Energiebedrijven Suriname,Estatal,Paramaribo,Gobierno de Surinam,,https://www.nvebs.com,5.8305977,-55.175914,72,Diesel
Surinam,Saramacca II,Diesel,,Paramaribo,Activa,36,2013,NV Energiebedrijven Suriname,Estatal,Paramaribo,Gobierno de Surinam,,https://www.nvebs.com,5.821059,-55.162433,36,Diesel
